decision_date,spx_mom_1m,bitcoin_mom_1m,spx_mom_3m,bitcoin_mom_3m,spx_mom_6m,bitcoin_mom_6m,spx_vol_1m,spx_vol_3m,spx_vol_6m,spx_vol_12m,gold_rel_mom_3m,jpy_rel_mom_3m,equity_drawdown_3m,avg_corr_3m,gold_rel_mom_6m,jpy_rel_mom_6m,equity_drawdown_6m,avg_corr_6m,gold_rel_mom_12m,jpy_rel_mom_12m,equity_drawdown_12m,avg_corr_12m,vixcls,t10y2y,baa10y,vix_change_1m,vix_change_3m,vix_change_6m,inv_6m_any,vix_6m_max,baa_widen_6m,inv_12m_any,vix_12m_max,baa_widen_12m,inv_18m_any,vix_18m_max,baa_widen_18m,bitcoin_available
2005-06-30,-0.007870383236528444,,0.017418762789053854,,0.015312245815013004,,0.07589383406679773,0.11378038317865313,0.10566003446937398,0.10615245028507479,0.009098620829095738,-0.04094923520160354,-0.020501001454166223,0.19023301072215415,0.005670054032601568,-0.07634722598089838,-0.02229829654379145,0.1685311336399034,-0.0028319524806525997,-0.10739419839835551,-0.02229829654379145,0.174853707122932,12.04,0.28,1.87,0.022939677145284554,-0.03833865814696491,0.08959276018099538,0.0,17.74,0.040000000000000036,0.0,19.34,-0.27,0.0,21.58,-0.4299999999999997,0.0
2005-07-29,0.03718788340550927,,0.06771821563482217,,0.04640923323875512,,0.08609811309392087,0.08978210396603965,0.10533481302764038,0.1029724174041633,-0.0632779258474887,-0.1335848823014888,-0.007648849724491424,0.14145406613296357,-0.016207890956875914,-0.11778701101653288,-0.007648849724491424,0.14952018952226545,-0.08014083445092224,-0.18104834628694588,-0.007648849724491424,0.16476543775044675,11.57,0.26,1.67,0.09980988593155904,0.05277525022747964,0.054694621695533296,0.0,17.74,-0.030000000000000027,0.0,19.08,-0.5,0.0,21.58,-0.52,0.0
2005-08-31,-0.017039243843367524,,0.02494650329919601,,0.009553579290305647,,0.08975232939909246,0.08450096030044087,0.10331975114577205,0.10206428354557946,0.005234583219918765,-0.051255155319808954,-0.017975868012804708,0.18954890004748953,-0.02169749031062118,-0.06316536845945842,-0.017975868012804708,0.2101071304342547,-0.025687464303948415,-0.10829217269736202,-0.017975868012804708,0.18163730992805052,12.6,0.18,1.77,-0.07692307692307698,-0.08163265306122458,-0.05547226386806603,0.0,17.74,0.22999999999999998,0.0,17.74,-0.3799999999999999,0.0,21.58,-0.5299999999999998,0.0
2005-09-30,0.0070574012862332225,,0.024173718488325724,,0.04049849495034752,,0.09089700386358754,0.08836263579896227,0.10169848927395635,0.10045154429825671,0.08371107848995574,-0.039855156247113666,-0.010026444546749058,0.18106950053702944,0.06140335994516799,-0.08349030183960837,-0.010026444546749058,0.1756787821226479,0.004688466674830805,-0.15588381558893238,-0.010026444546749058,0.1783639610070201,11.92,0.16,1.81,-0.02614379084967322,-0.0658307210031348,-0.10577644411102771,0.0,17.74,0.16000000000000014,0.0,17.74,-0.31000000000000005,0.0,19.96,-0.29000000000000004,0.0
2005-10-31,-0.016670902434935853,,-0.02653019710287674,,0.03935072728831468,,0.15034927464871517,0.11238061539779841,0.10081640288081396,0.10355183125057361,0.09152561834829787,-0.01917427025107532,-0.02584184192763861,0.19499590841218287,0.05213214460281623,-0.1367734077006859,-0.02653019710287674,0.15030098565233194,0.023572393537816927,-0.13014561280402026,-0.02653019710287674,0.18420847237245716,15.32,0.17,1.83,0.07508771929824554,0.05003427004797811,-0.05021698698078103,0.0,16.47,0.010000000000000009,0.0,17.74,-0.20999999999999996,0.0,19.34,-0.19999999999999973,0.0
2005-11-30,0.0414820292366358,,0.030703526918833823,,0.05323429451584638,,0.07531827448205651,0.11009860397011056,0.09785499678147441,0.10192900114615097,0.07883742717657571,-0.11408554845292951,-0.014171467971855645,0.14828041594461397,0.10763680613159332,-0.16340873738372064,-0.014171467971855645,0.1659322479335264,0.06243293861107846,-0.1860878702800869,-0.014171467971855645,0.18397679413233542,12.06,0.07,1.89,0.014297729184188368,0.10845588235294112,0.13773584905660385,0.0,16.47,0.06999999999999984,0.0,17.74,-0.050000000000000044,0.0,19.34,-0.1399999999999999,0.0
2005-12-30,-0.011668751930395849,,0.03281253419112007,,0.051454985937456454,,0.05940363392752257,0.10406757354419706,0.0965052733785543,0.10138229256895084,0.076034650795475,-0.06253652569855106,-0.018456515409890573,0.14941605442110575,0.1673097476787624,-0.09960785217949475,-0.018456515409890573,0.16266910003008045,0.14336373658183565,-0.19976041380628617,-0.018456515409890573,0.16353563326149662,12.07,-0.02,1.82,0.03962101636520243,0.043215211754537686,0.17298347910592815,1.0,16.47,-0.020000000000000018,1.0,17.74,0.010000000000000009,1.0,19.34,-0.30000000000000004,0.0
2006-01-31,0.026478595718084197,,0.053875770858031746,,0.0558797408696885,,0.10938096897454767,0.0850315026838482,0.09972072162965062,0.10199756651792512,0.1799129951363294,-0.05361979816178608,-0.010533248917572013,0.2148466327275756,0.25193635108433443,-0.09862718114272595,-0.010533248917572013,0.19385069883650355,0.2711218726637086,-0.1784578107223722,-0.010533248917572013,0.17869706227828613,12.95,-0.01,1.78,0.045197740112994156,0.04267310789049916,-0.07035175879396993,1.0,16.47,0.1100000000000001,1.0,17.74,0.13000000000000012,1.0,17.74,-0.42000000000000015,0.0
2006-02-28,-0.0012694921003669757,,0.017254466739607288,,0.0612377529955328,,0.09197829535424594,0.08834561791650292,0.10081157815260527,0.10113583446379312,0.09715315382002743,0.02481169893371038,-0.010384094358263929,0.1715316430511447,0.19968062580765555,-0.11833371913529278,-0.010384094358263929,0.14945051131560477,0.17587017297044683,-0.1878488415326498,-0.010384094358263929,0.17179241663018904,12.34,-0.14,1.65,0.06471095772217428,0.03959561920808774,0.02747710241465451,1.0,16.47,-0.19000000000000017,1.0,17.74,0.16999999999999993,1.0,17.74,-0.5100000000000002,0.0
2006-03-31,0.005509557395481979,,0.025232417559511333,,0.09661991928831037,,0.0775738617310086,0.08817754013437956,0.09606146238066304,0.09932110373385661,0.06743818058707673,-0.038901970964164034,-0.009220976083880172,0.1372437279177246,0.13613961181317857,-0.13465693745777896,-0.009220976083880172,0.1829969572021504,0.2377254884352369,-0.2116361593425039,-0.009220976083880172,0.17218885652296084,11.39,0.04,1.69,-0.015557476231633505,-0.016407599309153698,0.01969561324977631,1.0,16.47,-0.13000000000000012,1.0,17.74,0.0,1.0,17.74,-0.41000000000000014,0.0
2006-04-28,0.009207329418910781,,0.028824570546923667,,0.08425328736282256,,0.08797054547869769,0.08548142539977578,0.08496959356086405,0.09279697307673586,0.12151819619591331,0.0007809815922310559,-0.0002206365364075813,0.18902727373798475,0.3350266952873615,-0.05438418431441727,-0.0002206365364075813,0.19794639074472456,0.39204925425318593,-0.21003452245970888,-0.0002206365364075813,0.1769747050745198,11.59,0.2,1.67,-0.021114864864864913,-0.013617021276595809,-0.004295532646048206,1.0,14.56,-0.15000000000000013,1.0,16.47,-0.14000000000000012,1.0,17.74,-0.33000000000000007,0.0
2006-05-31,-0.030704542610436647,,-0.008870166961827075,,0.014416755287103955,,0.12533683551425848,0.09924380710541487,0.09437351696021898,0.09652390021064368,0.15000918358722515,0.0420732919618273,-0.04011718401459341,0.2359949182478372,0.24721797291000214,0.058825432212896045,-0.04011718401459341,0.20403275778719046,0.427375309514759,-0.10419302183366941,-0.04011718401459341,0.1746084035115521,16.44,0.08,1.66,-0.11897106109324751,0.15287517531556816,-0.09967141292442494,1.0,18.66,-0.21999999999999997,1.0,18.66,-0.18000000000000016,1.0,18.66,-0.26,0.0
2006-06-30,-0.010840288122105024,,-0.02289780142808917,,0.006535370943294261,,0.15636974167302187,0.1273716933202533,0.10954376567955564,0.10356254476744574,0.07258247843507726,0.04998623204675412,-0.03881844408974189,0.3176080138444914,0.16695929369085216,0.006484552160515689,-0.03881844408974189,0.24030268804385785,0.3948541348229011,-0.07973697865704166,-0.03881844408974189,0.21723235924417622,13.08,-0.01,1.67,0.0038372985418266836,-0.20243902439024386,-0.17632241813602023,1.0,23.81,-0.17000000000000015,1.0,23.81,-0.1200000000000001,1.0,23.81,-0.10000000000000009,0.0
2006-07-31,0.006173189687627367,,-0.019583209797132684,,0.019065030033951436,,0.13532039675296337,0.14002614547871595,0.1153249555888529,0.10771984489638656,-0.025769114040948282,0.01007850104233654,-0.03288488802085909,0.30319245347679985,0.10020021869165952,0.01816901251923997,-0.03288488802085909,0.25452918022155824,0.37819990288894556,-0.09323604497475535,-0.03288488802085909,0.2196290464536245,14.95,0.02,1.68,0.04326587578506613,0.022571819425444506,-0.1408045977011494,1.0,23.81,-0.040000000000000036,1.0,23.81,-0.030000000000000027,1.0,23.81,0.05999999999999983,0.0
2006-08-31,0.02212692791861559,,0.035345707873089216,,0.02897736931850381,,0.07054356628860012,0.11989862774845274,0.1134880329155194,0.10641200821695736,-0.05080517581627375,-0.07929800770273154,-0.0003303171044202191,0.3434346865419241,0.12510229216618018,-0.025059141039117216,-0.009874389046962806,0.28426910913513787,0.32633098188918797,-0.13609197081316649,-0.009874389046962806,0.22319186234256647,12.31,-0.05,1.73,0.0073649754500817455,0.010673234811166,-0.007258064516128981,1.0,23.81,0.050000000000000044,1.0,23.81,-0.10000000000000009,1.0,23.81,0.1299999999999999,0.0
2006-09-29,0.025768241030929895,,0.04829904476359559,,0.029660229060189947,,0.07774313975576763,0.0975735168552273,0.11368734872796897,0.10481217659363226,-0.08368800082969807,-0.07673025139754386,-0.0024538324090889185,0.2140085944078472,-0.024620753165683018,-0.033298746575844085,-0.0024538324090889185,0.2747405524148294,0.1153303822860341,-0.18728510529529474,-0.0024538324090889185,0.22477015369785258,11.98,-0.07,1.72,0.022184300341296925,0.03902862098872517,-0.022040816326530543,1.0,23.81,0.020000000000000018,1.0,23.81,-0.1100000000000001,1.0,23.81,-0.040000000000000036,0.0
2006-10-31,0.036072654616330135,,0.08084152017206403,,0.049512858163346385,,0.06955236610704787,0.07226337962629643,0.11119046243457391,0.09922961164663274,-0.14027432683325192,-0.09768200572515007,-0.007850346325015467,0.21351661341652325,-0.1557453614785077,-0.09516168702298067,-0.007850346325015467,0.27226098127454856,0.15833517903794458,-0.1269924622705234,-0.007850346325015467,0.23736730680100573,11.1,-0.1,1.64,-0.008928571428571397,0.051136363636363535,0.0018050541516245744,1.0,23.81,0.04999999999999982,1.0,23.81,-0.20000000000000018,1.0,23.81,-0.27,0.0
2006-11-30,0.02643832485859554,,0.07339915458035207,,0.12533863668394418,,0.08078061099289313,0.07698659840353031,0.10016615834337671,0.09966765553342209,-0.03908151691075901,-0.07098140136387676,-0.003125794742561361,0.15529258739595994,-0.09093844512835325,-0.1445943140865864,-0.003125794742561361,0.2647309288353504,0.1236622525553488,-0.08978022959404419,-0.003125794742561361,0.2327039901167481,10.91,-0.16,1.64,0.007386888273314796,-0.11300813008130084,0.07593688362919138,1.0,23.81,-0.030000000000000027,1.0,23.81,-0.24,1.0,23.81,-0.2100000000000002,0.0
2006-12-29,0.014026689673406478,,0.06834353069961097,,0.12345444267434091,,0.06635493683807339,0.07356235950702597,0.08552194167138785,0.09839078548769553,0.03992452848228645,-0.07791853489917422,-0.005920469272218787,0.18400325768242892,-0.11765692912837933,-0.1564630097833618,-0.005920469272218787,0.19006069888341212,0.04672986564726145,-0.15743221985201117,-0.005920469272218787,0.2199207273373167,11.56,-0.11,1.64,0.05186533212010924,0.026642984014209725,0.09781576448243134,1.0,18.64,-0.020000000000000018,1.0,23.81,-0.20000000000000018,1.0,23.81,-0.14000000000000012,0.0
2007-01-31,0.015122613934212437,,0.05893552450755846,,0.14142946785857569,,0.07467437762840175,0.07284656909140881,0.07291814621926444,0.09611406857851544,-0.01781343333765073,-0.08122218565088901,-0.001066817911737683,0.15568986303526855,-0.1248548822232165,-0.18608564018666185,-0.001066817911737683,0.17300839858238196,0.049406822951516105,-0.18363150740127532,-0.001066817911737683,0.2340071505577448,10.42,-0.11,1.57,-0.04927007299270081,-0.0637915543575922,0.007736943907156624,1.0,15.2,-0.1299999999999999,1.0,23.81,-0.1499999999999999,1.0,23.81,-0.1499999999999999,0.0
2007-02-28,-0.012983124659771361,,0.01206130660278637,,0.08140159045725648,,0.1384063815279785,0.09635998115638135,0.08730141867506341,0.10083320920954499,0.02472617790774656,-0.03829275059738835,-0.03533615904375109,0.05925605764897797,-0.032756752606715844,-0.10223492379058985,-0.03533615904375109,0.10347262282386442,0.11057881565569727,-0.11412762993959924,-0.03533615904375109,0.21129506425063763,15.42,-0.09,1.6,-0.15783724740578908,0.4574669187145557,0.505859375,1.0,18.31,-0.1299999999999999,1.0,23.81,-0.08999999999999986,1.0,23.81,-0.25,0.0
2007-03-30,0.013800762152273771,,0.006399436447054763,,0.05946653953761616,,0.14016354404738723,0.11945794565567783,0.09762946440033972,0.10568075435199852,0.029978393373397916,0.002257102634673158,-0.024544664550339657,0.008440335651847536,0.09637535494262073,-0.06056982393038535,-0.024544664550339657,0.07689646568617407,-0.014047141523698015,-0.11709542762618108,-0.024544664550339657,0.17057001472525102,14.64,0.07,1.75,-0.03302509907529727,0.08605341246290799,0.13225058004640378,1.0,19.63,0.010000000000000009,1.0,23.81,0.040000000000000036,1.0,23.81,-0.09000000000000008,0.0
2007-04-30,0.044293038561533216,,0.03531919303890163,,0.09633627271339162,,0.07923983354567249,0.12140243151040393,0.09974833849622525,0.10492796577865283,0.003336655093370222,-0.025530855383083084,-0.008599784250269638,0.004018661382436628,-0.014968724100066666,-0.10905274556539524,-0.008599784250269638,0.04797590985260099,-0.20558284905831026,-0.2290991987764931,-0.008599784250269638,0.1598763857009453,14.22,0.03,1.68,0.14216867469879535,0.07645722937168808,0.17812758906379456,1.0,19.63,0.08999999999999986,1.0,23.81,0.06999999999999984,1.0,23.81,-0.16000000000000014,0.0
2007-05-31,0.025404943851235817,,0.11876217452266458,,0.0929922544760855,,0.08893057917992418,0.09968214902820557,0.10037632809620352,0.09886821263494712,-0.08121897628201125,-0.16969456588058773,0.0,0.05750944709389387,-0.04615811547933468,-0.14614266932862796,0.0,0.036203594312948686,-0.09845944208116952,-0.3253756757261903,0.0,0.1419334397623149,13.05,-0.02,1.6,0.017147310989867437,-0.021739130434782594,-0.014350453172205402,1.0,19.63,-0.04999999999999982,1.0,21.46,-0.06999999999999984,1.0,23.81,-0.24,0.0
2007-06-29,-0.01661234360214492,,0.05006826061183056,,0.06935424860514039,,0.13599319240698293,0.10361005383507842,0.11223283818537665,0.09861693510424203,-0.07160602700990282,-0.08424866168352008,-0.02211506693488019,0.1657898248488609,-0.02490087239935268,-0.10280395226674632,-0.02211506693488019,0.07881853755719652,-0.21906447975430987,-0.27828824397898355,-0.02211506693488019,0.12705176243994665,16.23,0.16,1.59,0.044401544401544424,-0.14081524616199048,0.14215341308937357,1.0,19.63,-0.030000000000000027,1.0,19.63,-0.06999999999999984,1.0,23.81,-0.24,0.0
2007-07-31,-0.041268914390169664,,-0.027383088506743758,,0.014466473243069045,,0.1677254776520141,0.13575277970540234,0.12877532659370117,0.10453590675042791,0.0009303882795874685,0.04281050378241391,-0.06277145811789042,0.10688904941359241,0.00997642906242846,3.361105974653e-05,-0.06277145811789042,0.054876628682659814,-0.11884556795453016,-0.18851317896466602,-0.06277145811789042,0.08884415476772312,23.52,0.22,1.85,0.12697652132247228,0.13404050144648028,0.3991671624033315,1.0,24.17,0.29000000000000004,1.0,24.17,0.13000000000000012,1.0,24.17,0.14000000000000012,0.0
2007-08-31,0.0030181569179907886,,-0.03310152873311922,,0.06019436274283829,,0.2524708402343359,0.19107873607065276,0.15133887159866766,0.12440272258905175,0.037951913032798434,0.08164605667645508,-0.04872388831437435,0.019008712786053726,-0.027208784344556536,-0.048015041675204095,-0.04872388831437435,0.030212990741965744,0.002605528488724973,-0.1216959711690846,-0.04872388831437435,0.04533977231677412,23.38,0.39,2.05,-0.06703910614525144,-0.11102661596958185,0.033598585322723196,1.0,30.83,0.3799999999999999,1.0,30.83,0.34999999999999987,1.0,30.83,0.34999999999999987,0.0
2007-09-28,0.04905547542828992,,0.005690871841566025,,0.06662016980296936,,0.15364255031812205,0.19434358306370839,0.15587633599551548,0.1300681165646578,0.13270471909535986,0.061028055081175925,-0.013145811789038397,-0.09392351670454667,0.035907815963210465,-0.03247680250046958,-0.013145811789038397,0.01143302622044258,0.1462664000558629,-0.10808882649417151,-0.013145811789038397,0.03059426466720283,18.0,0.62,2.0,0.05882352941176472,-0.032258064516129115,-0.11980440097799505,1.0,30.83,0.26,1.0,30.83,0.27,1.0,30.83,0.30000000000000004,0.0
2007-10-31,0.0028301535482428974,,0.08588338605184642,,0.036580358746696184,,0.13798023839218074,0.1779172917398006,0.1631393732472546,0.13462663461917224,0.0980690656569203,-0.06318761335607381,-0.00954626629015587,-0.08760894964795023,0.12552858896715202,0.0032671811008437857,-0.00954626629015587,-0.005715573795733705,0.13460204234066708,-0.11520304083104538,-0.00954626629015587,0.01595332010215437,18.53,0.54,1.99,-0.12055054579971525,-0.05265848670756634,-0.09211170994610485,1.0,30.83,0.33000000000000007,1.0,30.83,0.3899999999999999,1.0,30.83,0.3400000000000001,0.0
2007-11-30,-0.01604518242020836,,-0.0006368823747106012,,0.0024647872124594628,,0.24935965972788596,0.19199008866399137,0.1893954814773286,0.15273318774504407,0.1498741953697239,0.04639380434522489,-0.05095564827566479,-0.10558065996641408,0.18626311994069233,0.085093645006167,-0.05095564827566479,-0.06528335451148778,0.17920592593155504,-0.009913074556705315,-0.05095564827566479,-0.027059951849077297,22.87,0.93,2.47,-0.04589069670421353,-0.12975646879756464,-0.14791356184798798,0.0,31.09,0.8700000000000001,1.0,31.09,0.8300000000000003,1.0,31.09,0.8000000000000003,0.0
2007-12-31,-0.00693696874703964,,-0.041586668328969845,,-0.031642726077956373,,0.17256871215445077,0.19613493379688124,0.19550827720327602,0.15934444933827394,0.1869363042679726,0.08632939763545755,-0.057539139283131036,-0.07902052991686406,0.30272063429567253,0.1353563726103948,-0.057539139283131036,-0.0829687505388225,0.31295960093189357,0.028113530259450403,-0.057539139283131036,-0.027460909513089778,22.5,0.99,2.52,0.08486017357762776,0.20578778135048226,0.21819166215484587,0.0,31.09,0.9299999999999999,1.0,31.09,0.9299999999999999,1.0,31.09,0.8300000000000001,0.0
2008-01-31,-0.04641045829832713,,-0.07776014702066203,,-0.07086283451338038,,0.23860856109999432,0.22097611434787026,0.20007876511054254,0.17238717928416422,0.22605524931452436,0.15385220902160135,-0.08875391437758773,-0.05786173079251271,0.44326947351753,0.19561623986800702,-0.11406889167684908,-0.06377537635716432,0.4224001522733465,0.16647704585523004,-0.11406889167684908,-0.032868036461900806,26.2,1.5,2.96,-0.051412020275163006,-0.056875449964002955,-0.09717436250861478,0.0,31.09,1.0899999999999999,1.0,31.09,1.42,1.0,31.09,1.24,0.0
2008-02-29,-0.032483048111075274,,-0.08553142139637082,,-0.09134702860063948,,0.19989282387864668,0.20373299059858976,0.19710102217441938,0.1750370772738815,0.30032498507355665,0.14462145417061423,-0.11818716892289582,-0.028205253711904632,0.49183595583676265,0.20355061448843603,-0.14284663449160828,-0.06014179565432187,0.5337717357915472,0.1518337412185451,-0.14284663449160828,-0.032187133510479665,26.54,1.88,3.22,0.12792180195495106,0.2118721461187214,0.056528662420382014,0.0,31.09,1.1600000000000001,1.0,31.09,1.5000000000000002,1.0,31.09,1.5300000000000002,0.0
2008-03-31,-0.004319469077178284,,-0.08137115610470602,,-0.1423890011333957,,0.28228105988519164,0.23907175443830891,0.21806213360156648,0.1902102946793789,0.15064229313094513,0.1698078806704627,-0.08137115610470602,-0.07643067278292395,0.37693861739837464,0.3033815569646612,-0.14654908194832106,-0.07113723140584301,0.4252014760540569,0.251770673278101,-0.14654908194832106,-0.04821732597980914,25.61,1.83,3.45,-0.00388953714507978,-0.01802147239263796,-0.03794139744552971,0.0,32.24,1.5100000000000002,1.0,32.24,1.7400000000000002,1.0,32.24,1.7500000000000002,0.0
2008-04-30,0.012364910464180978,,-0.001959506568903868,,-0.07940984846892674,,0.1421681127688308,0.22352676114221312,0.22160992564009385,0.19574431272813286,-0.028693315699957256,0.05893221128354387,-0.008654520764965423,-0.10629621372769509,0.14310681816589632,0.2181691536798449,-0.07923568485663823,-0.08353669699474123,0.3712743578762261,0.25555027654148144,-0.10498440967213318,-0.06127085192501559,20.79,1.48,3.1,0.02717391304347827,0.06125574272588041,-0.003833253473886078,0.0,32.24,1.0700000000000003,1.0,32.24,1.4500000000000002,1.0,32.24,1.5,0.0
2008-05-30,-0.0043041349317128885,,0.06076254410878734,,-0.061933132344173414,,0.12976483866490043,0.20936262802875094,0.20422238577805993,0.1967798086292005,-0.14115673498015668,-0.03475758132963103,-0.01781524212614105,-0.10170731501976589,0.16701914580715016,0.16684628370893773,-0.06730850079878914,-0.05916573668678375,0.41855374302563997,0.27643413947688156,-0.09339076349697395,-0.06759561075056239,17.83,1.4,3.0,-0.017089305402425703,-0.09215885947046853,-0.012188365650969701,0.0,32.24,0.41000000000000014,0.0,32.24,1.42,1.0,32.24,1.33,0.0
2008-06-30,-0.08430471038990306,,-0.059343498654862215,,-0.08392894989605837,,0.19581139650433693,0.16368341054106225,0.20792296447410472,0.20182505653777102,0.08245018743319266,0.059343498654862215,-0.10061804368807381,-0.051267252779106064,0.1604761811664167,0.1618445826504008,-0.10061804368807381,-0.07649152018371183,0.5444653973319019,0.37172981045424025,-0.16982219261717268,-0.07716789484406075,23.95,1.36,3.05,0.021757679180887335,0.13292336802270577,0.04722343681679053,0.0,32.24,0.45999999999999996,0.0,32.24,1.4599999999999997,1.0,32.24,1.4699999999999998,0.0
2008-07-31,-0.005922182718811286,,-0.1054161779838858,,-0.04612730888095651,,0.10871369861418936,0.15358684910585862,0.18741518432920576,0.19384068937795812,0.1510579075652172,0.1054161779838858,-0.11863251193143076,-0.05796498200795038,0.06145553280631477,0.10359629151122951,-0.11863251193143076,-0.0963798336941288,0.47091187417891,0.27179551736762364,-0.18645051347960595,-0.07778221167759447,22.94,1.47,3.22,0.08156529938708168,-0.053239785390012395,0.07648991083998125,0.0,32.24,0.17000000000000037,0.0,32.24,1.2700000000000002,1.0,32.24,1.6700000000000002,0.0
2008-08-29,0.0,,-0.08790690216021813,,-0.03239948674080417,,0.0,0.13392411520769332,0.17399673960439155,0.18567338902298453,0.031805601836556785,0.013917931571982844,-0.10556489077789855,-0.04271002727591014,-0.11862196371884859,-0.023942425023901648,-0.11863251193143076,-0.06440367571726102,0.30174462628337706,0.1839267634721481,-0.18645051347960595,-0.0559341572977512,20.65,1.47,3.29,0.06278950077200207,0.007808687164470474,0.041876892028254176,0.0,32.24,-0.06000000000000005,0.0,32.24,1.1600000000000001,1.0,32.24,1.58,0.0
2008-09-30,0.0,,-0.007027887094923857,,-0.08157832820479705,,0.0,0.0617286471781492,0.1259830171874554,0.18119072101339884,-0.06064716134379711,-0.04348573084871965,-0.01584413915158467,-0.029615727269870894,0.028263110813492753,0.03106471026115354,-0.11863251193143076,-0.05500748100213917,0.3463137994738973,0.29319293121391954,-0.17860929912075496,-0.07045170947980041,39.39,1.85,4.0,-0.15689212328767121,0.20018281535648996,0.16366322008862633,0.0,46.72,0.6299999999999999,0.0,46.72,2.13,1.0,46.72,2.33,0.0
2008-10-31,0.0,,0.0,,-0.09958162780705115,,0.0,0.0,0.10550150123877183,0.16946207365541036,-0.17217520585544366,0.023154260180765718,0.0,-0.10950954323760774,-0.07958716507155628,0.12273588798781687,-0.11863251193143076,-0.07239953417351427,0.0274095680706522,0.2665668330924814,-0.1630454889430757,-0.08123039328075238,59.89,2.45,5.53,-0.04785373608903021,-0.10558542413381111,-0.11666666666666659,0.0,80.06,2.45,0.0,80.06,3.37,1.0,80.06,3.9000000000000004,0.0
2008-11-28,0.0,,0.0,,-0.10556489077789855,,0.0,0.0,0.09049597726757483,0.15706910327279894,0.015769541193269898,0.13692033916047297,0.0,-0.10670648528794636,0.038134430221582916,0.1602074114520322,-0.07792851419387425,-0.0642929054602033,0.15210132049266256,0.3215506759541612,-0.15343595849634284,-0.0738551082108313,55.84,1.93,6.1,0.016751638747268816,-0.08308702791461409,-0.3094236952757853,0.0,80.86,3.09,0.0,80.86,3.4699999999999998,0.0,80.86,4.5,0.0
2008-12-31,0.06696333502228691,,-0.27014537015642104,,-0.2817092884720911,,0.3605636144704721,0.7225494052020078,0.5107126720716498,0.3890410072278065,0.32575943463857715,0.43210476997989866,-0.27014537015642104,0.0016536767088492054,0.24087631761519668,0.3932494473423471,-0.27014537015642104,0.004491575688094546,0.32298180518999,0.5406652499564103,-0.3567298582395494,-0.009324185644974042,40.0,1.49,5.82,-0.039154455921210696,-0.0779160903642232,-0.11150599733451805,0.0,80.86,2.7100000000000004,0.0,80.86,3.0600000000000005,0.0,80.86,4.21,0.0
2009-01-30,-0.08428884086498101,,-0.33166397090587607,,-0.33166397090587607,,0.38306811613688324,0.7535408477725513,0.532184797634824,0.3979701411154743,0.5472888480790913,0.4405385260660183,-0.33166397090587607,0.00350253015304266,0.3944080807710645,0.4521043623649509,-0.33166397090587607,0.006170500444247187,0.4053907647495584,0.5868002957256427,-0.41095035285158976,-0.009797176877237652,44.84,1.93,5.38,0.05184142622566279,0.061301775147929005,-0.05180799323324159,0.0,80.86,2.13,0.0,80.86,2.27,0.0,80.86,3.29,0.0
2009-02-27,-0.1268416645856898,,-0.12700196065472658,,-0.40282703262038,,0.3484812454574233,0.3618754181493835,0.5495163293516815,0.4053352733008062,0.33144487129802847,0.08191075344013354,-0.20947954277962855,0.07101512008751229,0.5859772617621968,0.5001830481973426,-0.40282703262038,-0.00027746350783133567,0.3830631072339915,0.46759566458990576,-0.4736711617981706,-0.005197655770514816,46.35,2.02,5.22,0.037841468875951856,0.01890525390195652,-0.015505522514868253,0.0,80.86,1.8499999999999996,0.0,80.86,1.8299999999999996,0.0,80.86,3.11,0.0
2009-03-31,0.1407674051330916,,-0.11011851505182457,,-0.35051587819849506,,0.4669651706335264,0.41400305957888417,0.5867393321365476,0.4232732394311171,0.15311584899022146,0.027155701793942555,-0.1402315359705293,0.05918299133579156,0.4198383556628743,0.37941644408370123,-0.35051587819849506,0.015186522179276945,0.37962195103278906,0.4041404143579742,-0.4275658110273869,0.016199592777955185,44.14,1.9,5.74,-0.03074220465524813,0.09365708622398428,0.0210501966227159,0.0,80.86,1.3100000000000005,0.0,80.86,2.3600000000000003,0.0,80.86,3.8000000000000003,0.0
2009-04-30,0.07766443790267985,,0.06536272099021678,,-0.2883543133847034,,0.296137812427276,0.3918320064734417,0.600252898737747,0.4299628586793813,-0.08392625690181899,-0.15843785026122958,-0.0008885817248358574,0.08009039702820538,0.4878951331564637,0.28145985936462836,-0.2883543133847034,0.041829978157234646,0.386476756158758,0.38346001297004795,-0.3727786287930438,0.015300281314656305,36.5,2.25,5.08,0.01164079822616415,-0.04749478079331937,-0.04199475065616798,0.0,80.86,-0.4500000000000002,0.0,80.86,2.04,0.0,80.86,2.7800000000000002,0.0
2009-05-29,0.055931617174761694,,0.32835781136230446,,0.10256410256410264,,0.27923885407054494,0.35301405967289823,0.36215697857097423,0.43468704810033965,-0.25946569613093584,-0.29867457242796425,-0.008726824549081025,0.12028163298366079,0.17407214254671866,-0.13518419906085122,-0.008726824549081025,0.09713028546538134,0.40589624846177164,0.35037836362257413,-0.30650305497093366,0.025349405506526285,28.92,2.55,4.29,-0.08683296495105775,-0.055519268451992176,-0.07751196172248798,0.0,59.93,-1.87,0.0,80.86,1.3199999999999998,0.0,80.86,1.77,0.0
